URL	Stage	Gene	Territory	Territory_eq
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28444	Stage 12 (mid gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28444	Stage 12 (mid gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28444	Stage 12 (mid gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.52 cell pair	a9.52
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28444	Stage 12 (mid gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.52 cell pair	a9.52*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.29 cell pair	A9.29
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.29 cell pair	A9.29*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.30 cell pair	A9.30
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.30 cell pair	A9.30*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.49 cell pair	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.49 cell pair	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.50 cell pair	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.50 cell pair	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.52 cell pair	a9.52
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17562	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.52 cell pair	a9.52*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.29 cell pair	A9.29
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.29 cell pair	A9.29*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.30 cell pair	A9.30
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.30 cell pair	A9.30*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.49 cell pair	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.49 cell pair	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.50 cell pair	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.50 cell pair	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.52 cell pair	a9.52
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23626	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.52 cell pair	a9.52*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.29 cell pair	A9.29
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.29 cell pair	A9.29*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.30 cell pair	A9.30
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.30 cell pair	A9.30*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.49 cell pair	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.49 cell pair	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.50 cell pair	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.50 cell pair	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.52 cell pair	a9.52
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25359	Stage 13 (late gastrula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.52 cell pair	a9.52*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A10.57 cell pair	A10.57
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A10.57 cell pair	A10.57*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A10.58 cell pair	A10.58
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A10.58 cell pair	A10.58*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A10.59 cell pair	A10.59
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A10.59 cell pair	A10.59*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A10.60 cell pair	A10.60
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	A10.60 cell pair	A10.60*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.50 cell pair	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.50 cell pair	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28117	Stage 14 (early neurula)	KH2012:KH.C6.145 (CHRD; CHRDL1; CHRDL2)	a9.51 cell pair	a9.51*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28665	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28665	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28665	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28665	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28665	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	a9.40 cell pair	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28665	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	a9.40 cell pair	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28671	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28671	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28671	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28671	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28671	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	a9.40 cell pair	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28671	Stage 13 (late gastrula)	KH2012:KH.C6.185 (ONECUT1; ONECUT2; ONECUT3)	a9.40 cell pair	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A9.29 cell pair	A9.29
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A9.29 cell pair	A9.29*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A9.30 cell pair	A9.30
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A9.30 cell pair	A9.30*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row III neural plate	a9.33
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row III neural plate	a9.33*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row III neural plate	a9.37
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row III neural plate	a9.37*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row III neural plate	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row III neural plate	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row IV neural plate	a9.34
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row IV neural plate	a9.34*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row IV neural plate	a9.38
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row IV neural plate	a9.38*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row IV neural plate	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24042	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	row IV neural plate	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.14
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.14*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.16
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.16*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.30
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.30*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.13
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.13*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.15
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.15*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.29
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24193	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.29*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24694	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.14
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24694	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.14*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24694	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.13
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=24694	Stage 12 (mid gastrula)	KH2012:KH.C7.140 (KH.C7.140)	A line neural plate	A9.13*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A9.16 cell pair	A9.16
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A9.16 cell pair	A9.16*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.33 cell pair	a9.33
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.33 cell pair	a9.33*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.34 cell pair	a9.34
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.34 cell pair	a9.34*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.49 cell pair	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.49 cell pair	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.50 cell pair	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15269	Stage 12 (mid gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.50 cell pair	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A10.31 cell pair	A10.31
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A10.31 cell pair	A10.31*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A10.32 cell pair	A10.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A10.32 cell pair	A10.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.33 cell pair	a9.33
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.33 cell pair	a9.33*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.34 cell pair	a9.34
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.34 cell pair	a9.34*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.49 cell pair	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.49 cell pair	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.50 cell pair	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16792	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.50 cell pair	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16886	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.35 cell pair	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16886	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.35 cell pair	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16886	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.39 cell pair	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16886	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	a9.39 cell pair	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17679	Stage 13 (late gastrula)	KH2012:KH.C7.157 (ID1; ID2; ID3)	A10.31 cell pair	A10.31
